================ Training Loss (Thu Aug 21 08:19:35 2025) ================
================ Training Loss (Thu Aug 21 08:19:35 2025) ================
[Rank 0] (epoch: 11, iters: 290, time: 0.706, data: 0.002) , D_A: 0.239, G_A: 0.353, cycle_A: 0.098, idt_A: 0.154, D_B: 0.248, G_B: 0.334, cycle_B: 0.182, idt_B: 0.038

[Rank 0] (epoch: 11, iters: 390, time: 0.705, data: 0.002) , D_A: 0.208, G_A: 0.252, cycle_A: 0.110, idt_A: 0.040, D_B: 0.222, G_B: 0.253, cycle_B: 0.083, idt_B: 0.049

[Rank 0] (epoch: 11, iters: 490, time: 0.699, data: 0.002) , D_A: 0.165, G_A: 0.235, cycle_A: 0.109, idt_A: 0.114, D_B: 0.224, G_B: 0.288, cycle_B: 0.295, idt_B: 0.041

[Rank 0] (epoch: 11, iters: 590, time: 0.705, data: 0.002) , D_A: 0.250, G_A: 0.271, cycle_A: 0.131, idt_A: 0.064, D_B: 0.315, G_B: 0.245, cycle_B: 0.165, idt_B: 0.060

[Rank 0] (epoch: 12, iters: 29, time: 0.704, data: 0.002) , D_A: 0.278, G_A: 0.197, cycle_A: 0.088, idt_A: 0.163, D_B: 0.251, G_B: 0.190, cycle_B: 0.320, idt_B: 0.039

[Rank 0] (epoch: 12, iters: 129, time: 0.705, data: 0.002) , D_A: 0.206, G_A: 0.321, cycle_A: 0.088, idt_A: 0.098, D_B: 0.228, G_B: 0.307, cycle_B: 0.255, idt_B: 0.036

[Rank 0] (epoch: 12, iters: 229, time: 0.696, data: 0.002) , D_A: 0.218, G_A: 0.720, cycle_A: 0.132, idt_A: 0.113, D_B: 0.267, G_B: 0.324, cycle_B: 0.304, idt_B: 0.049

[Rank 0] (epoch: 12, iters: 329, time: 0.838, data: 0.002) , D_A: 0.229, G_A: 0.156, cycle_A: 0.079, idt_A: 0.100, D_B: 0.247, G_B: 0.454, cycle_B: 0.209, idt_B: 0.040

[Rank 0] (epoch: 12, iters: 429, time: 0.703, data: 0.002) , D_A: 0.347, G_A: 0.189, cycle_A: 0.101, idt_A: 0.055, D_B: 0.258, G_B: 0.375, cycle_B: 0.113, idt_B: 0.029

[Rank 0] (epoch: 12, iters: 529, time: 0.696, data: 0.002) , D_A: 0.228, G_A: 0.364, cycle_A: 0.107, idt_A: 0.147, D_B: 0.208, G_B: 0.158, cycle_B: 0.321, idt_B: 0.048

[Rank 0] (epoch: 12, iters: 629, time: 0.696, data: 0.002) , D_A: 0.176, G_A: 0.185, cycle_A: 0.130, idt_A: 0.074, D_B: 0.250, G_B: 0.220, cycle_B: 0.164, idt_B: 0.034

[Rank 0] (epoch: 13, iters: 68, time: 0.828, data: 0.002) , D_A: 0.118, G_A: 0.442, cycle_A: 0.174, idt_A: 0.332, D_B: 0.247, G_B: 0.217, cycle_B: 0.769, idt_B: 0.086

[Rank 0] (epoch: 13, iters: 168, time: 0.693, data: 0.002) , D_A: 0.191, G_A: 0.351, cycle_A: 0.189, idt_A: 0.082, D_B: 0.335, G_B: 0.195, cycle_B: 0.177, idt_B: 0.072

[Rank 0] (epoch: 13, iters: 268, time: 0.703, data: 0.002) , D_A: 0.167, G_A: 0.326, cycle_A: 0.122, idt_A: 0.054, D_B: 0.268, G_B: 0.298, cycle_B: 0.126, idt_B: 0.051

[Rank 0] (epoch: 13, iters: 368, time: 0.690, data: 0.002) , D_A: 0.437, G_A: 0.745, cycle_A: 0.223, idt_A: 0.071, D_B: 0.249, G_B: 0.237, cycle_B: 0.159, idt_B: 0.062

[Rank 0] (epoch: 13, iters: 468, time: 0.685, data: 0.002) , D_A: 0.246, G_A: 0.275, cycle_A: 0.166, idt_A: 0.113, D_B: 0.249, G_B: 0.248, cycle_B: 0.253, idt_B: 0.067

[Rank 0] (epoch: 13, iters: 568, time: 0.698, data: 0.002) , D_A: 0.257, G_A: 0.289, cycle_A: 0.155, idt_A: 0.047, D_B: 0.313, G_B: 0.199, cycle_B: 0.104, idt_B: 0.095

[Rank 0] (epoch: 14, iters: 7, time: 0.691, data: 0.002) , D_A: 0.259, G_A: 0.479, cycle_A: 0.185, idt_A: 0.054, D_B: 0.239, G_B: 0.237, cycle_B: 0.123, idt_B: 0.074

[Rank 0] (epoch: 14, iters: 107, time: 0.696, data: 0.002) , D_A: 0.315, G_A: 0.302, cycle_A: 0.103, idt_A: 0.084, D_B: 0.339, G_B: 0.373, cycle_B: 0.210, idt_B: 0.044

[Rank 0] (epoch: 14, iters: 207, time: 0.786, data: 0.002) , D_A: 0.123, G_A: 0.175, cycle_A: 0.284, idt_A: 0.137, D_B: 0.196, G_B: 0.502, cycle_B: 0.335, idt_B: 0.159

[Rank 0] (epoch: 14, iters: 307, time: 0.685, data: 0.002) , D_A: 0.208, G_A: 0.485, cycle_A: 0.112, idt_A: 0.058, D_B: 0.231, G_B: 0.374, cycle_B: 0.125, idt_B: 0.053

[Rank 0] (epoch: 14, iters: 407, time: 0.706, data: 0.002) , D_A: 0.097, G_A: 0.364, cycle_A: 0.104, idt_A: 0.115, D_B: 0.188, G_B: 0.191, cycle_B: 0.320, idt_B: 0.038

[Rank 0] (epoch: 14, iters: 507, time: 0.692, data: 0.002) , D_A: 0.160, G_A: 0.214, cycle_A: 0.089, idt_A: 0.155, D_B: 0.222, G_B: 0.314, cycle_B: 0.386, idt_B: 0.042

[Rank 0] (epoch: 14, iters: 607, time: 0.693, data: 0.002) , D_A: 0.090, G_A: 0.735, cycle_A: 0.097, idt_A: 0.287, D_B: 0.178, G_B: 0.276, cycle_B: 0.609, idt_B: 0.037

